num,category,start-days,end-days,person,progress,title,count,petition_overview
466833,문화/예술/체육/언론,2018-12-11,2019-01-10,naver - ***,청원종료 ,국내스포츠 조작 조사and수사 해주세요.,참여인원 : [ 4명 ],"
											국내스포츠 조사들어가면 200% 브로커들 나옵니다. 
											제 미천한 인생걸고 감히 요청해봅니다. 다 알고있는데 수사안하는거 알고있습니다 수사안할시 다 한패로 간주할게요. 만약 이 글을보고도 수사안할시 제 국적을 박탈시켜주세요 부끄럽습니다. 
"
466834,문화/예술/체육/언론,2018-12-11,2019-01-10,facebook - ***,청원종료 ,근거없는 유언비어를 퍼트리는 언론사의 폐간을 요청합니다.,참여인원 : [ 7명 ],"
											이 글을 본 수구나 특정 정당이 분명 좌파어쩌고 할게 분명하기에 전 수구가 아닌 보수의 한사람임을 밝히고 요청합니다. 
											탈원전으로 인해 전기를 수입하게 된다는 자유한국당 정유섭 의원실의 진실인지 어느정권에서 추진한 계획인지도 확인하지 않고 자료를 찌라시로 사용한 조선일보의 폐간을 요청합니다. 
											조선일보는 자칭보수언론으로 포장하고 있지만 저희 보수의 눈에는 수구우파의 주구로 보일 뿐 입니다.  
											팩트가 아닌 가짜뉴스로 도배 된 조선일보의 폐간을 강력히 요청합니다. 
"
466835,정치개혁,2018-12-11,2019-01-10,naver - ***,청원종료 ,노동계를 비하한 국토교통위 박순자 의 발언,참여인원 : [ 5명 ],"
											싸구려 노동자판에서 왔냐고 떠벌인 박순자는 노동계를 지 발바닥 밑으로 보나보다 
											당신이 살고 있는 집은 누가 지었나? 

											완장이란 표현이 노동판 싸구려 표현이냐?싸구려는 니들이지  
											국민혈세를 자들 세비올리면서 도둑질이나 하는 것들이  신성한 노동현장을 비하해? 

											너겉은것들이 뺏지를달고 우리나라 대표라고 떠들고 있으니 이게 우리나라의 슬픈 현실인거다 
											머뭍은게 누굴 탓한느것이냐?국민은 신성한 노동판에서 열심히 일하면서 자식키우고 가정을 지켜나간다 

											박순자 너도 국회의원 되려고 단원구 구민들한테 굽실거릴때 거기 노동현장에서 먹고 사는 사람들도 찍었을텐데 그들에게 당신은 최선을 다해서 섬기겠다고 안했냐? 

											예라이 더러운 것들아 니들이 혀만 그렇게 놀릴뿐 속마음은 국민을 개돼지로 보는게 지금 나타나는 것이다 
											어떻게 너같은 것들이 국개의원이 되는지 통탄스럽다 

											친일후손 자유당 연놈들아 모두 이땅에서 나가라 
											어디서 호통이나 치고 웃기는 박순자 아줌마 정신차려라 
"
466836,미래,2018-12-11,2019-01-10,facebook - ***,청원종료 ,정부 갈아엎기,참여인원 : [ 2명 ],"
											지금 탈조선 헬조선 이러는 이유 알면서도 가만히 앉아있는 꼴이 보기싫어 청원합니다. 인재를 버리고 냅두는 대한민국 더 이상 
											애국민이 아닌 저희나라로 보는거같습니다. 연봉8배주는 중국회사 뉴스 보는데 청원들어주지마세요 정부 국회의원님들이 잘잘못을 하여 벌어진 일 아닙니까? 
											틈나면 비리 상납 블랙머니가 한창인데 누가 탈출안하고싶습니까? 
											집값폭등에 월급은 과자살돈밖에 안주고 을이 달라져야 갑이 바뀌지 어린사람  직급 낮은사람이 참으라니 퍽이나 참겠습니다 차라리 매국노 이완용의 편을 들고싶을정도로 대한민국은 나태합니다. 식민지가 나았을지도 모르는 이 사태 돌리수있습니까? 제발 두 다리 편하게 쭉뻗고 살수있는 나라가됩시다.. 이 한 글에 무시하다간 대한민국과 한국인이 사라질수 있어요 사람답게 살려줘야 결혼하고 애낳지 않을까 싶네요 
"
466837,미래,2018-12-11,2019-01-10,naver - ***,청원종료 ,과학계 적폐 청산해야 합니다.,참여인원 : [ 3명 ],"
											과연 우리나라 대표 과학기관인 카이스트, DGIST에서 비위 사실로 총장이 직무정지를 당하다니, 

											대한민국의 적폐가 어디까지 있는지.. 안타까울 뿐입니다.. 

											매년 노벨상 소식이 뜰 때마다, 왜, 대한민국에서는 최고라 자부하는 과학자들조차 단 하나도 따지 못할까 

											자성하게 되는데, 역시 모든 일에는 이유가 있었던 것이 아닌가 생각합니다.. 

											저런 비리가 상존하는, 갑질이 횡행하는 사회에서 우리 젊은 과학자들이 흘리는 피땀, 눈물이 모두  

											우리 사회가 묵인해온 현실은 안닐런지.. 밝혀진 비리는 빙산의 일각이라고 생각합니다.. 

											전반에 만연해 있는 과학계 비리 모두 전수조사 및 매주기적 조사를 해서 

											대한민국 엘리트들의 갑질 및 횡령 부패가 지금도 버젓이 횡행하고 있는 2018년을 끝으로  

											더 이상 볼 수 없도록 해주시길 청원합니다. 
"
466839,농산어촌,2018-12-11,2019-01-10,naver - ***,청원종료 ,쌀값이 왜 이런가요?,참여인원 : [ 7명 ],"
											쌀값이 너무 비싸요. 
											이게 정상적인 수준이다하더라도 너무 급격합니다. 

											기분 나쁘네요. 
"
466840,인권/성평등,2018-12-11,2019-01-10,facebook - ***,청원종료 ,여가부 없애주세요,참여인원 : [ 7명 ],"
											돈 낭비인거가타요 뉴스보니깐 성폭행당한 여자가 여가부에 신고했는데 다른데 전화하라고 하셨던데  
											이럴거면 여가부는 왜 많들어졌나요  
											여가부에 투자하는 돈의 반만이라도 일자리 창출에 쓴다면 경제가 좋아질거가타욥 
"
466842,일자리,2018-12-11,2019-01-10,naver - ***,청원종료 ,1000만명의 일자리 창출할수 있습니다,참여인원 : [ 1명 ],"
											저하나의 욕심 버리겠습니다 우리나라에 바치겠습니다  발명가 김대자입니다    
											우리의 주식 백미 가격에비하면 독약이나 같습니다   우리가 활용못하고 버리는 미강과 싸래기  오랜연구끝에  드디어 개발 일자리를 위해 국가에 조건부로 전매합니다  글로벌시장을 버리지 말아주세요 이것은 우리나라의 국가예산을 넘는 엄청난시장 입니다   원재료의가격 백미의 4분의일도 않되는 사료로 일부 가공식품으로 사용되는 미강과 백미의 3분의1  싸래기를 혼합 접시형뻥튀기를 비율에따라 생산 온수나 국  라면등에 타서  즉석죽(환자식)  즉석누룽지차  
											스넥등 고추장  김치에도 된장에도 모두사용할수있는 항암치료에 도움을 주는 면역력 강화식품  입니다 쌀을 주식으로 하는 나라나  중복되는 시장은 지구전체를 시장으로  합니다 일자리 끝판왕 개인의 욕심 모두 버리겠습니다 우리나라 기술입니다 애국한번 해보려합니다 
"
466843,외교/통일/국방,2018-12-11,2019-01-10,naver - ***,청원종료 ,베트남 파월 장병들의 노고를 치하하며 파월 기간에 범했던 과오를 치유할 절호의 기회를 놓치지 맙시다.,참여인원 : [ 1명 ],"
											저는 월남 파병 유가족입니다. 월남 파병으로 우리나라의 많은 이득도 있었지만 많은 오류를 범했던 것을 무시할 수 없습니다. 지난 3월 대통령께서 베트남을 방문하여  베트남전 파병과 민간인 학살 등에 대해 유감을 표명하신 적이 있습니다. 우리의 과오를 인정하고 사죄한 것에 대해 깊은 감사를 표합니다. 최근 박항서 축구 감독에 의해 매우 우호적인 베트남 분위기에 편승하여 파월 장병들이 범했던 과오를 치유할 수 있는 좋은 계기가 아닐가 생각합니다. 이러한 분위기 속에서 정부에서는 파월 장병들의 과오를 치유할 수 있는 기금을 조성하여 베트남에 기부한다면 매우 효율적이라 판단됩니다. 빠른 시일내로 진정한 우군을 확보할 기회를 놓치지 않기를 기대하여 봅니다. 
"
466844,정치개혁,2018-12-11,2019-01-10,facebook - ***,청원종료 ,우리가 시급한건 국민자체적으로 국개의원과 정치인들의 감시제도를 시급히 만들어야한다,참여인원 : [ 8명 ],"
											이나라가 이꼴이 된것은 해외 선진국에 다잇는 국개나 정치인들의 감시및 국민탄핵제도가 전무후무하기 때문이다. 

											간략히 말하자면 미국등 서방선진국과  특히 유럽쪽은 모조리 국개의원 자체를 국민이 감시통제함으로 이개한민국 쓰레기들처럼 지멋대로 도둑질및 자기네들의 세비인상및 연봉인상등을 원천적으로 차단하는 시스템을 유지하고 잇다 

											그이유는 그어떤자도 무소불휘와 주위의 감시가 소홀하다면 인간이란게 방탕하고 타락한존재로 전락되기 때문이다. 

											스웨덴의 예로들면 국개의원자체가 공동세입지출카드및 개인정보 사용내역 실비지출 내역등을 모조리 실시간으로 낫낫히 인터넷에 공개하고 그것을 외국인들조차 실시간 볼수잇는 투명한시스템을 갗춤으로 이개한민국 쓰레기정치인들처럼 뒷구멍이나 밀실에서 비자금조성및 비행행위자체를 전면적으로 할수없을뿐더러 단한개의 비리만 발견되고 국민이 바로 국개의원자격을 박탈할수 잇도록 엄중한 비리엄벌주의체제를 갖추고 잇다. 

											이와같이 선진국들에서 행하는 이유는 주권이 국개의원이나 정치인에게 잇는것이 아니라 주권자인 국민에게 온전히 부여함으로써 국개의원이란 자격은 국민을 대신하는 심부름꾼으로 확실히 인식시키기 위해서다. 

											또한 급여또한 일반 중산급수준의 월급을 주고잇으나 그이상의 혜택은 없다. 
											개한민국에만 존재하는 각종특혜및 후원금제도와 개인당 9명보좌관제도.관용차유지및 비서관들을 위한 세비지출을 모조리 국세로 지출하는 그런 개같은제도자체가 없으며  

											차가 필요하거나 비서관이 필요할시는 반드시 개인소유재산으로 지출을 해야한다. 

											자 이정도만해도 이나라가 얼마나 썩어빠진 쓰레기국개의원잔치 공화국이란것을 여실히 비교분석해 볼수잇다 

											중요한것은 우리도 당장 이쓰레기같은 버러지들을 국민이 감시통제할수 잇는 그런 근거를 조속히 마련해야한다. 

											신속한 대책및 연구가 필요한 시점이다 
"
466845,안전/환경,2018-12-11,2019-01-10,facebook - ***,청원종료 ,개성공단이나 아니면 청주에 미세먼지/초미세먼지 마스크 공장을 만드세요!,참여인원 : [ 0명 ],"
											공기업을 만들어 마스크를 세금으로 만드는 것입니다. 재원은 담뱃값에서 뽑으세요. 

											일자리 창출+마스크 무료배포로 민주시민 생명존중! ;-) 
"
